movement_id,date_id,terminal_id,vessel_id,cargo_type,container_count,move_duration,shift,is_anomaly,anomaly_score
414,2020-02-17,37,151,Chemicals,628,542.79,Day,0,0.155
415,2020-02-17,26,614,Vehicles,1455,595.19,Day,0,0.182
416,2020-02-17,31,494,Chemicals,941,407.44,Day,0,0.238
417,2020-02-17,12,524,Chemicals,801,564.27,Night,0,0.113
418,2020-02-17,9,112,Chemicals,1170,480.37,Day,0,0.151
419,2020-02-18,10,621,Chemicals,1074,589.23,Day,0,0.159
420,2020-02-18,8,96,Vehicles,366,455.69,Night,0,0.162
421,2020-02-18,1,442,Food,188,485.73,Night,0,0.145
422,2020-02-18,25,359,Machinery,374,466.4,Day,0,0.23
423,2020-02-18,6,291,Food,487,1639.86,Night,1,0.856
424,2020-02-18,25,211,Machinery,841,516.99,Night,0,0.128
425,2020-02-18,38,260,Raw Materials,1197,462.16,Night,0,0.204
426,2020-02-18,14,424,Chemicals,858,526.47,Night,0,0.145
427,2020-02-18,20,592,Raw Materials,915,511.73,Night,0,0.224
428,2020-02-19,45,166,Chemicals,1141,406.04,Day,0,0.102
429,2020-02-19,36,629,Chemicals,896,534.08,Day,0,0.044
430,2020-02-19,39,446,Electronics,638,504.14,Day,0,0.024
431,2020-02-19,3,394,Textiles,1443,432.27,Night,0,0.284
432,2020-02-19,12,507,Electronics,513,490.9,Night,0,0.279
433,2020-02-19,34,293,Electronics,1327,455.12,Day,0,0.202
434,2020-02-19,24,245,Chemicals,277,507.04,Day,0,0.234
435,2020-02-19,23,405,Textiles,510,416.75,Night,0,0.027
436,2020-02-19,19,573,Food,666,515.37,Night,0,0.289
437,2020-02-20,26,589,Food,458,511.23,Day,0,0.088
438,2020-02-20,8,526,Textiles,1277,524.54,Night,0,0.133
439,2020-02-20,25,577,Raw Materials,598,535.56,Night,0,0.138
440,2020-02-20,38,29,Electronics,628,358.69,Night,0,0.19
441,2020-02-20,15,236,Machinery,823,496.43,Night,0,0.074
442,2020-02-20,6,409,Electronics,1235,510.33,Night,0,0.143
443,2020-02-20,23,224,Chemicals,1499,545.4,Night,0,0.07
444,2020-02-20,16,272,Chemicals,515,499.12,Day,0,0.251
445,2020-02-20,23,160,Electronics,260,459.94,Day,0,0.229
446,2020-02-21,3,494,Textiles,745,435.88,Night,0,0.296
447,2020-02-21,37,282,Chemicals,1146,497.11,Night,0,0.016
448,2020-02-21,28,490,Textiles,811,552.66,Day,0,0.206
449,2020-02-21,12,469,Vehicles,1161,1023.64,Day,1,0.874
450,2020-02-21,21,371,Chemicals,1223,524.21,Night,0,0.081
451,2020-02-21,40,352,Chemicals,1121,451.23,Night,0,0.11
452,2020-02-21,26,287,Chemicals,1270,543.17,Night,0,0.173
453,2020-02-21,15,103,Raw Materials,582,397.42,Night,0,0.24
454,2020-02-21,10,485,Chemicals,963,484.82,Day,0,0.299
455,2020-02-21,41,530,Raw Materials,1096,481.59,Night,0,0.12
456,2020-02-22,11,62,Raw Materials,620,561.26,Day,0,0.189
457,2020-02-22,29,343,Food,837,406.01,Night,0,0.006
458,2020-02-22,8,360,Textiles,1279,474.89,Day,0,0.162
459,2020-02-22,19,364,Vehicles,1145,426.79,Night,0,0.114
460,2020-02-22,19,475,Raw Materials,443,517.49,Day,0,0.279
461,2020-02-22,27,628,Raw Materials,246,561.14,Night,0,0.196
462,2020-02-22,46,274,Food,1011,530.19,Night,0,0.282
463,2020-02-22,38,534,Machinery,442,517.78,Night,0,0.199
464,2020-02-22,45,82,Chemicals,913,508.07,Day,0,0.019
465,2020-02-22,31,562,Electronics,913,374.41,Day,0,0.185
466,2020-02-22,6,400,Chemicals,606,475.91,Night,0,0.133
467,2020-02-23,9,540,Electronics,171,475.88,Day,0,0.143
468,2020-02-23,35,279,Chemicals,1204,424.55,Night,0,0.179
469,2020-02-23,41,578,Textiles,1410,495.11,Night,0,0.162
470,2020-02-23,6,453,Food,944,469.95,Night,0,0.091
471,2020-02-23,1,536,Food,687,527.03,Day,0,0.284
472,2020-02-23,31,307,Raw Materials,981,529.25,Day,0,0.179
473,2020-02-23,1,562,Chemicals,943,565.6,Night,0,0.214
474,2020-02-24,25,388,Food,262,479.81,Day,0,0.072
475,2020-02-24,40,279,Vehicles,1189,527.98,Night,0,0.055
476,2020-02-24,19,114,Textiles,1027,443.05,Night,0,0.187
477,2020-02-24,13,329,Chemicals,201,521.5,Day,0,0.085
478,2020-02-24,9,449,Chemicals,284,507.34,Day,0,0.148
479,2020-02-24,22,431,Raw Materials,1120,564.36,Night,0,0.099
480,2020-02-24,10,58,Raw Materials,903,492.97,Night,0,0.141
481,2020-02-24,13,257,Raw Materials,125,560.69,Night,0,0.231
482,2020-02-24,29,254,Chemicals,1043,588.21,Day,0,0.028
483,2020-02-24,43,214,Machinery,1495,627.89,Night,0,0.218
484,2020-02-24,36,534,Food,1085,500.54,Day,0,0.06
485,2020-02-25,43,224,Chemicals,1396,511.98,Day,0,0.175
486,2020-02-25,26,249,Electronics,1290,532.8,Day,0,0.143
487,2020-02-25,39,159,Raw Materials,283,482.9,Night,0,0.102
488,2020-02-25,41,62,Food,1420,560.01,Day,0,0.161
489,2020-02-25,7,129,Chemicals,748,584.04,Night,0,0.242
490,2020-02-25,29,198,Vehicles,873,494.75,Day,0,0.04
491,2020-02-26,32,449,Textiles,1103,524.4,Night,0,0.22
492,2020-02-26,18,614,Electronics,1187,562.83,Day,0,0.089
493,2020-02-26,17,555,Machinery,101,526.94,Night,0,0.265
494,2020-02-26,40,373,Food,229,439.15,Day,0,0.162
495,2020-02-26,25,195,Raw Materials,1229,527.35,Night,0,0.097
496,2020-02-26,7,536,Electronics,365,563.77,Day,0,0.009
497,2020-02-27,32,197,Electronics,1269,477.95,Day,0,0.187
498,2020-02-27,38,263,Food,552,471.01,Day,0,0.021
499,2020-02-27,14,504,Machinery,1408,573.28,Day,0,0.125
500,2020-02-27,24,60,Textiles,183,507.71,Night,0,0.25
501,2020-02-27,5,222,Electronics,573,487.41,Day,0,0.075
502,2020-02-27,41,184,Vehicles,316,476.06,Night,0,0.173
503,2020-02-28,30,438,Chemicals,469,460.77,Day,0,0.16
504,2020-02-28,39,454,Food,1226,485.36,Night,0,0.097
505,2020-02-28,24,423,Raw Materials,762,451.83,Night,0,0.23
506,2020-02-28,17,369,Machinery,913,957.69,Night,1,0.785
507,2020-02-28,2,531,Food,113,518.71,Day,0,0.007
508,2020-02-28,45,283,Electronics,177,540.68,Day,0,0.047
509,2020-02-28,17,376,Chemicals,624,520.81,Day,0,0.275
510,2020-02-28,5,333,Chemicals,1099,495.68,Night,0,0.207
511,2020-02-28,37,98,Electronics,1280,426.89,Night,0,0.1
512,2020-02-28,28,427,Raw Materials,564,576.14,Day,0,0.255
513,2020-02-28,1,392,Food,1173,578.31,Day,0,0.151
514,2020-02-29,10,52,Machinery,1318,517.67,Night,0,0.027
515,2020-02-29,28,297,Chemicals,370,477.16,Night,0,0.164
516,2020-02-29,17,88,Textiles,989,540.54,Night,0,0.039
517,2020-02-29,9,493,Machinery,909,496.85,Day,0,0.221
518,2020-02-29,16,249,Food,980,492.2,Day,0,0.277
519,2020-02-29,6,116,Machinery,848,472.61,Night,0,0.007
520,2020-02-29,20,174,Textiles,1005,533.7,Night,0,0.132
521,2020-03-01,15,205,Chemicals,275,518.74,Night,0,0.278
522,2020-03-01,19,15,Vehicles,327,499.68,Night,0,0.141
523,2020-03-01,22,215,Chemicals,1219,480.77,Day,0,0.219
524,2020-03-01,10,19,Textiles,1458,494.5,Night,0,0.077
525,2020-03-01,4,291,Raw Materials,1365,516.94,Day,0,0.02
526,2020-03-01,43,278,Raw Materials,320,1815.35,Night,1,0.895
527,2020-03-01,15,390,Food,1092,553.4,Day,0,0.15
528,2020-03-01,30,575,Electronics,606,486.48,Day,0,0.091
529,2020-03-01,32,403,Electronics,810,499.96,Day,0,0.299
530,2020-03-01,33,283,Vehicles,627,479.6,Day,0,0.267
531,2020-03-01,2,569,Chemicals,410,491.36,Night,0,0.219
532,2020-03-01,34,628,Machinery,592,575.14,Day,0,0.128
533,2020-03-02,39,338,Textiles,369,507.57,Night,0,0.24
534,2020-03-02,9,317,Machinery,397,545.53,Day,0,0.169
535,2020-03-02,11,326,Textiles,1191,548.86,Day,0,0.264
536,2020-03-02,2,327,Machinery,721,501.74,Night,0,0.28
537,2020-03-02,41,281,Raw Materials,484,537.97,Day,0,0.184
538,2020-03-02,18,621,Textiles,575,545.97,Day,0,0.008
539,2020-03-02,6,489,Textiles,1338,451.26,Day,0,0.116
540,2020-03-02,31,141,Chemicals,563,1627.21,Day,1,0.705
541,2020-03-03,27,228,Raw Materials,518,622.37,Day,0,0.26
542,2020-03-03,32,333,Chemicals,975,564.99,Night,0,0.013
543,2020-03-03,25,321,Textiles,1271,470.43,Night,0,0.236
544,2020-03-03,34,112,Machinery,186,463.19,Night,0,0.074
545,2020-03-03,35,406,Textiles,893,1067.84,Day,1,0.819
546,2020-03-03,20,293,Chemicals,965,505.61,Night,0,0.276
547,2020-03-03,45,530,Machinery,1423,437.31,Day,0,0.234
548,2020-03-03,45,560,Machinery,946,552.44,Day,0,0.007
549,2020-03-04,38,207,Electronics,612,471.12,Night,0,0.049
550,2020-03-04,8,94,Vehicles,1020,572.07,Day,0,0.026
551,2020-03-04,46,394,Machinery,1227,447.72,Day,0,0.17
552,2020-03-04,43,154,Raw Materials,396,552.65,Day,0,0.214
553,2020-03-04,27,316,Vehicles,1013,511.26,Night,0,0.288
554,2020-03-04,1,260,Machinery,1119,550.32,Day,0,0.163
555,2020-03-04,1,623,Chemicals,544,476.7,Night,0,0.024
556,2020-03-04,39,7,Textiles,669,464.29,Day,0,0.167
557,2020-03-04,14,51,Chemicals,212,485.71,Day,0,0.2
558,2020-03-05,39,306,Electronics,200,483.42,Night,0,0.298
559,2020-03-05,11,292,Machinery,1285,519.33,Day,0,0.097
560,2020-03-05,25,70,Raw Materials,1227,516.57,Night,0,0.141
561,2020-03-05,8,282,Textiles,947,432.6,Night,0,0.033
562,2020-03-05,41,542,Machinery,1338,524.58,Day,0,0.296
563,2020-03-05,19,438,Food,1176,445.99,Night,0,0.184
564,2020-03-05,32,533,Machinery,468,493.36,Night,0,0.07
565,2020-03-05,19,199,Electronics,149,411.2,Day,0,0.062
566,2020-03-05,40,425,Electronics,783,514.26,Night,0,0.242
567,2020-03-05,14,12,Vehicles,676,495.69,Day,0,0.165
568,2020-03-05,1,117,Food,911,514.74,Night,0,0.185
569,2020-03-05,2,180,Food,792,554.85,Day,0,0.011
570,2020-03-06,31,160,Raw Materials,1199,473.7,Night,0,0.139
571,2020-03-06,27,58,Textiles,1488,478.75,Night,0,0.206
572,2020-03-06,23,68,Food,163,552.81,Day,0,0.113
573,2020-03-06,35,170,Chemicals,1318,561.8,Night,0,0.257
574,2020-03-06,46,33,Machinery,277,538.47,Night,0,0.071
575,2020-03-06,29,310,Textiles,719,1244.78,Day,1,0.728
576,2020-03-06,33,26,Textiles,415,535.49,Night,0,0.277
577,2020-03-07,34,318,Chemicals,301,564.45,Night,0,0.04
578,2020-03-07,3,471,Vehicles,1169,404.53,Night,0,0.093
579,2020-03-07,3,609,Food,1056,556.91,Day,0,0.224
580,2020-03-07,2,592,Vehicles,529,504.68,Night,0,0.058
581,2020-03-07,18,546,Raw Materials,1003,508.26,Night,0,0.034
582,2020-03-07,40,574,Chemicals,1211,492.91,Day,0,0.096
583,2020-03-07,10,291,Chemicals,245,473.5,Day,0,0.015
584,2020-03-07,2,483,Electronics,885,612.39,Day,0,0.128
585,2020-03-07,12,611,Textiles,828,486.32,Night,0,0.201
586,2020-03-07,35,81,Textiles,369,569.1,Night,0,0.241
587,2020-03-07,45,480,Machinery,735,472.36,Day,0,0.07
588,2020-03-08,10,632,Food,902,455.6,Night,0,0.275
589,2020-03-08,22,333,Machinery,161,526.1,Night,0,0.254
590,2020-03-08,19,357,Textiles,310,516.07,Day,0,0.214
591,2020-03-08,7,334,Raw Materials,718,467.79,Day,0,0.186
592,2020-03-08,36,163,Machinery,235,468.46,Night,0,0.244
593,2020-03-08,38,442,Textiles,800,466.68,Night,0,0.023
594,2020-03-08,46,588,Electronics,1312,510.19,Night,0,0.098
595,2020-03-09,29,181,Machinery,242,435.36,Night,0,0.246
596,2020-03-09,21,507,Electronics,545,463.57,Day,0,0.266
597,2020-03-09,41,1,Vehicles,405,452.94,Day,0,0.134
598,2020-03-09,14,325,Textiles,1491,526.2,Night,0,0.283
599,2020-03-09,28,353,Textiles,116,463.72,Day,0,0.256
600,2020-03-09,4,379,Electronics,1246,479.24,Day,0,0.108
601,2020-03-10,19,32,Machinery,1308,467.78,Day,0,0.114
602,2020-03-10,35,217,Machinery,384,537.12,Day,0,0.115
603,2020-03-10,24,428,Food,1472,519.4,Day,0,0.043
604,2020-03-10,32,448,Electronics,381,521.68,Day,0,0.125
605,2020-03-10,30,619,Textiles,468,477.14,Night,0,0.115
606,2020-03-10,15,191,Textiles,115,498.55,Night,0,0.254
607,2020-03-10,16,514,Machinery,1218,1356.89,Night,1,0.811
608,2020-03-10,38,494,Chemicals,1178,502.11,Day,0,0.295
609,2020-03-10,18,477,Textiles,1349,567.58,Day,0,0.288
610,2020-03-10,5,553,Textiles,208,553.01,Night,0,0.161
611,2020-03-10,1,481,Textiles,1060,468.14,Night,0,0.293
612,2020-03-10,19,297,Electronics,1323,497.87,Day,0,0.218
613,2020-03-11,17,63,Textiles,446,422.81,Night,0,0.221
614,2020-03-11,2,294,Electronics,359,469.59,Night,0,0.255
615,2020-03-11,18,259,Textiles,675,509.92,Day,0,0.181
616,2020-03-11,38,155,Food,459,524.04,Night,0,0.21
617,2020-03-11,32,186,Food,272,567.28,Day,0,0.251
618,2020-03-11,27,393,Vehicles,1001,508.0,Day,0,0.05
619,2020-03-11,37,354,Vehicles,641,504.67,Day,0,0.12
620,2020-03-11,20,488,Machinery,1499,492.33,Day,0,0.142
621,2020-03-11,10,544,Electronics,691,575.48,Night,0,0.289
622,2020-03-11,44,43,Textiles,1405,479.9,Day,0,0.253
623,2020-03-12,42,280,Food,646,513.75,Night,0,0.138
624,2020-03-12,44,248,Textiles,791,476.52,Day,0,0.298
625,2020-03-12,21,561,Vehicles,117,525.33,Day,0,0.031
626,2020-03-12,29,360,Vehicles,680,509.04,Day,0,0.01
627,2020-03-12,40,95,Textiles,1444,527.82,Day,0,0.037
628,2020-03-12,8,89,Machinery,1444,486.19,Day,0,0.194
629,2020-03-12,12,114,Food,703,385.15,Day,0,0.277
630,2020-03-12,18,438,Food,431,524.94,Night,0,0.083
631,2020-03-12,4,392,Food,223,494.84,Night,0,0.021
632,2020-03-12,13,625,Chemicals,1421,623.27,Night,0,0.043
633,2020-03-13,28,224,Machinery,630,538.8,Day,0,0.075
634,2020-03-13,29,20,Chemicals,1437,520.33,Night,0,0.28
635,2020-03-13,43,400,Chemicals,775,549.53,Night,0,0.282
636,2020-03-13,32,490,Machinery,243,466.3,Night,0,0.001
637,2020-03-13,45,494,Textiles,1196,551.59,Day,0,0.12
638,2020-03-13,41,93,Textiles,796,465.85,Night,0,0.138
639,2020-03-13,19,208,Textiles,180,581.69,Day,0,0.117
640,2020-03-13,7,368,Electronics,1395,494.9,Night,0,0.057
641,2020-03-13,3,198,Vehicles,1314,508.88,Day,0,0.193
642,2020-03-13,32,547,Electronics,175,571.08,Night,0,0.101
643,2020-03-13,3,416,Chemicals,1439,496.85,Day,0,0.262
644,2020-03-13,10,594,Electronics,175,482.89,Day,0,0.147
645,2020-03-14,31,634,Chemicals,1428,1396.01,Day,1,0.938
646,2020-03-14,30,626,Raw Materials,1310,567.28,Day,0,0.245
647,2020-03-14,8,510,Electronics,515,426.2,Day,0,0.204
648,2020-03-14,21,124,Food,536,538.36,Day,0,0.178
649,2020-03-14,22,65,Food,389,499.43,Day,0,0.05
650,2020-03-14,16,596,Chemicals,304,498.94,Day,0,0.19
651,2020-03-15,11,17,Electronics,113,602.95,Night,0,0.178
652,2020-03-15,19,427,Vehicles,359,504.32,Night,0,0.192
653,2020-03-15,34,462,Chemicals,457,499.03,Night,0,0.15
654,2020-03-15,6,309,Machinery,109,493.23,Night,0,0.058
655,2020-03-15,34,98,Raw Materials,1205,445.35,Night,0,0.062
656,2020-03-15,4,199,Raw Materials,405,501.2,Day,0,0.291
657,2020-03-15,31,510,Chemicals,1472,536.21,Day,0,0.063
658,2020-03-15,17,343,Electronics,313,493.65,Night,0,0.277
659,2020-03-15,12,162,Machinery,1154,590.36,Day,0,0.178
660,2020-03-16,27,204,Chemicals,325,581.99,Night,0,0.029
661,2020-03-16,27,205,Chemicals,250,456.15,Night,0,0.043
662,2020-03-16,40,466,Machinery,864,516.92,Day,0,0.216
663,2020-03-16,41,368,Chemicals,787,550.24,Night,0,0.041
664,2020-03-16,30,470,Chemicals,803,561.55,Night,0,0.089
665,2020-03-16,11,627,Textiles,1232,549.15,Day,0,0.147
666,2020-03-16,14,606,Raw Materials,1047,507.57,Night,0,0.219
667,2020-03-16,16,254,Machinery,1286,535.12,Night,0,0.274
668,2020-03-17,27,46,Machinery,1132,1755.31,Day,1,0.844
669,2020-03-17,45,101,Machinery,592,556.96,Night,0,0.122
670,2020-03-17,14,136,Food,589,534.49,Night,0,0.027
671,2020-03-17,31,313,Vehicles,1040,1556.57,Day,1,0.932
672,2020-03-17,46,416,Raw Materials,858,446.95,Day,0,0.211
673,2020-03-17,1,73,Vehicles,781,450.41,Night,0,0.209
674,2020-03-18,35,590,Raw Materials,265,514.35,Day,0,0.101
675,2020-03-18,4,528,Electronics,327,1171.0,Night,1,0.894
676,2020-03-18,46,69,Chemicals,785,532.64,Day,0,0.034
677,2020-03-18,31,595,Raw Materials,561,491.1,Day,0,0.127
678,2020-03-18,4,65,Food,1026,594.88,Night,0,0.158
679,2020-03-18,8,482,Machinery,1371,461.55,Night,0,0.293
680,2020-03-18,5,193,Electronics,264,547.8,Night,0,0.054
681,2020-03-18,5,112,Food,329,484.43,Day,0,0.156
682,2020-03-18,41,24,Machinery,1497,436.97,Night,0,0.04
683,2020-03-18,23,431,Vehicles,1420,1741.24,Night,1,0.95
684,2020-03-19,42,344,Textiles,802,509.23,Night,0,0.236
685,2020-03-19,32,608,Machinery,722,434.67,Night,0,0.237
686,2020-03-19,15,496,Food,196,449.17,Night,0,0.085
687,2020-03-19,11,634,Vehicles,1196,510.41,Day,0,0.208
688,2020-03-19,43,158,Chemicals,339,1546.54,Day,1,0.738
689,2020-03-19,17,379,Chemicals,1251,495.12,Day,0,0.044
690,2020-03-19,29,553,Textiles,717,469.94,Day,0,0.007
691,2020-03-19,32,149,Food,419,579.2,Night,0,0.099
692,2020-03-19,46,303,Food,1274,507.15,Night,0,0.24
693,2020-03-19,29,347,Vehicles,1080,544.88,Day,0,0.092
694,2020-03-20,40,226,Food,289,480.21,Night,0,0.182
695,2020-03-20,13,598,Raw Materials,669,540.78,Day,0,0.203
696,2020-03-20,6,525,Chemicals,1104,526.13,Night,0,0.182
697,2020-03-20,4,370,Chemicals,975,472.02,Night,0,0.105
698,2020-03-20,29,575,Chemicals,1009,571.52,Day,0,0.125
699,2020-03-20,29,296,Raw Materials,968,517.2,Day,0,0.179
700,2020-03-20,10,213,Machinery,1175,461.51,Night,0,0.02
701,2020-03-20,38,385,Electronics,938,480.18,Day,0,0.139
702,2020-03-20,37,141,Chemicals,881,464.57,Day,0,0.147
703,2020-03-21,20,600,Machinery,1245,522.88,Night,0,0.046
704,2020-03-21,20,484,Vehicles,1463,481.2,Day,0,0.125
705,2020-03-21,32,251,Electronics,667,389.64,Day,0,0.109
706,2020-03-21,31,580,Raw Materials,628,532.68,Night,0,0.143
707,2020-03-21,45,123,Textiles,1278,529.41,Night,0,0.044
708,2020-03-21,30,139,Chemicals,208,498.74,Night,0,0.126
709,2020-03-21,23,50,Food,1184,487.09,Night,0,0.188
710,2020-03-21,7,614,Textiles,760,516.38,Day,0,0.248
711,2020-03-21,44,309,Vehicles,842,556.7,Night,0,0.004
712,2020-03-21,34,289,Raw Materials,1093,552.34,Night,0,0.276
713,2020-03-21,11,105,Chemicals,1130,514.53,Day,0,0.184
714,2020-03-21,34,545,Machinery,1043,568.81,Day,0,0.035
715,2020-03-22,2,492,Food,842,542.4,Night,0,0.157
716,2020-03-22,22,177,Electronics,342,531.57,Night,0,0.257
717,2020-03-22,10,233,Chemicals,529,524.02,Night,0,0.235
718,2020-03-22,5,20,Raw Materials,983,1112.86,Night,1,0.938
719,2020-03-22,33,608,Machinery,343,549.86,Day,0,0.003
720,2020-03-22,7,127,Textiles,509,492.15,Day,0,0.105
721,2020-03-22,6,150,Textiles,812,434.95,Night,0,0.184
722,2020-03-23,37,70,Raw Materials,1284,583.45,Day,0,0.159
723,2020-03-23,46,197,Chemicals,1200,568.8,Night,0,0.276
724,2020-03-23,46,487,Vehicles,1307,508.76,Night,0,0.202
725,2020-03-23,7,186,Machinery,968,503.38,Night,0,0.295
726,2020-03-23,8,478,Textiles,378,546.51,Day,0,0.108
727,2020-03-23,19,571,Electronics,771,484.51,Day,0,0.221
728,2020-03-23,44,455,Textiles,934,509.14,Day,0,0.257
729,2020-03-23,13,72,Vehicles,852,567.42,Night,0,0.032
730,2020-03-23,29,536,Electronics,393,699.24,Day,0,0.209
731,2020-03-23,7,173,Food,507,469.19,Day,0,0.037
732,2020-03-24,28,512,Raw Materials,1291,569.23,Night,0,0.227
733,2020-03-24,42,410,Machinery,1465,462.02,Night,0,0.084
734,2020-03-24,30,111,Food,1102,481.99,Day,0,0.189
735,2020-03-24,9,31,Vehicles,208,1197.55,Day,1,0.881
736,2020-03-24,21,157,Textiles,1376,449.12,Night,0,0.023
737,2020-03-24,34,505,Chemicals,701,481.81,Night,0,0.103
738,2020-03-24,35,560,Raw Materials,164,471.28,Day,0,0.264
739,2020-03-24,8,393,Food,870,494.74,Night,0,0.198
740,2020-03-24,20,169,Machinery,375,490.93,Night,0,0.117
741,2020-03-24,8,583,Vehicles,1234,505.0,Night,0,0.256
742,2020-03-24,33,58,Food,1113,439.92,Night,0,0.113
743,2020-03-24,44,362,Food,225,506.36,Night,0,0.105
744,2020-03-25,38,28,Machinery,299,485.86,Night,0,0.298
745,2020-03-25,27,360,Vehicles,600,516.08,Day,0,0.273
746,2020-03-25,5,313,Food,447,1470.16,Day,1,0.838
747,2020-03-25,28,582,Food,141,502.23,Night,0,0.113
748,2020-03-25,25,331,Raw Materials,1100,464.47,Day,0,0.203
749,2020-03-25,22,509,Chemicals,1359,468.41,Night,0,0.191
750,2020-03-25,5,549,Food,643,2297.84,Day,1,0.821
751,2020-03-25,15,95,Textiles,789,488.33,Day,0,0.128
752,2020-03-25,23,79,Textiles,714,558.89,Night,0,0.162
753,2020-03-25,13,425,Food,1379,430.43,Night,0,0.264
754,2020-03-25,41,529,Textiles,1122,499.18,Day,0,0.289
755,2020-03-26,30,275,Textiles,1383,554.75,Night,0,0.072
756,2020-03-26,44,308,Machinery,752,518.32,Night,0,0.273
757,2020-03-26,41,209,Food,687,479.88,Night,0,0.122
758,2020-03-26,8,154,Electronics,602,472.85,Day,0,0.093
759,2020-03-26,32,574,Machinery,1424,560.0,Night,0,0.009
760,2020-03-26,18,564,Vehicles,186,504.65,Day,0,0.146
761,2020-03-26,2,57,Food,1332,504.59,Day,0,0.269
762,2020-03-26,43,93,Raw Materials,387,497.78,Night,0,0.171
763,2020-03-26,33,124,Machinery,284,494.9,Night,0,0.099
764,2020-03-26,38,400,Machinery,546,527.73,Day,0,0.053
765,2020-03-26,18,451,Food,1307,567.04,Night,0,0.034
766,2020-03-27,28,487,Food,396,538.71,Day,0,0.215
767,2020-03-27,20,22,Raw Materials,1456,512.83,Day,0,0.201
768,2020-03-27,17,566,Food,1408,510.95,Night,0,0.109
769,2020-03-27,44,125,Raw Materials,1006,415.13,Day,0,0.293
770,2020-03-27,17,309,Raw Materials,582,583.54,Day,0,0.258
771,2020-03-27,11,450,Raw Materials,1419,498.22,Night,0,0.247
772,2020-03-27,32,483,Raw Materials,781,515.85,Night,0,0.263
773,2020-03-27,7,165,Textiles,235,451.26,Night,0,0.221
774,2020-03-27,30,29,Vehicles,1413,568.33,Day,0,0.133
775,2020-03-27,42,140,Machinery,509,466.5,Day,0,0.047
776,2020-03-28,46,134,Raw Materials,754,455.83,Night,0,0.262
777,2020-03-28,9,267,Vehicles,1314,567.42,Day,0,0.124
778,2020-03-28,12,403,Raw Materials,1268,430.92,Night,0,0.284
779,2020-03-28,36,627,Electronics,1047,552.09,Day,0,0.12
780,2020-03-28,28,615,Chemicals,282,600.82,Night,0,0.051
781,2020-03-28,37,121,Vehicles,1176,399.28,Day,0,0.202
782,2020-03-28,8,230,Chemicals,645,563.98,Day,0,0.148
783,2020-03-28,9,442,Textiles,541,556.12,Day,0,0.125
784,2020-03-28,27,150,Food,636,503.83,Day,0,0.135
785,2020-03-28,16,379,Electronics,121,395.16,Night,0,0.119
786,2020-03-29,46,393,Vehicles,1323,524.61,Night,0,0.029
787,2020-03-29,4,54,Chemicals,1064,643.43,Night,0,0.29
788,2020-03-29,39,47,Food,1133,404.23,Day,0,0.091
789,2020-03-29,26,380,Textiles,184,474.47,Day,0,0.279
790,2020-03-29,30,136,Food,1186,495.95,Day,0,0.078
791,2020-03-29,21,46,Machinery,675,501.69,Day,0,0.263
792,2020-03-29,40,271,Machinery,437,384.66,Night,0,0.298
793,2020-03-30,10,570,Electronics,486,1294.61,Night,1,0.912
794,2020-03-30,28,119,Electronics,1004,531.94,Night,0,0.213
795,2020-03-30,32,469,Electronics,403,519.23,Night,0,0.054
796,2020-03-30,11,521,Textiles,1458,527.17,Night,0,0.175
